Longitude,Latitude
-58.717,4.633
-58.717,4.633
-58.683,4.667
-58.683,4.667
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.517,4.283
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.92,5.33
-59.92,5.33
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.817,3.183
-58.817,3.183
-58.817,3.183
-58.817,3.183
-58.817,3.183
-58.783,3.267
-58.783,3.267
-59.493,5.166
-59.493,5.166
-59.493,5.166
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.493,5.166
-59.493,5.166
-59.493,5.166
-59.493,5.166
-58.683,4.683
-58.683,4.683
-58.683,4.683
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-60.617,5.867
-60.617,5.867
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-61.1,5.8
-61.1,5.8
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-58.633,1.65
-58.633,1.65
-58.633,1.65
-58.633,1.583
-58.633,1.583
-58.633,1.583
-58.633,1.583
-58.633,1.583
-58.833,1.533
-58.833,1.533
-58.833,1.533
-58.833,1.533
-58.833,1.533
-58.633,1.65
-58.633,1.65
-58.633,1.65
-58.633,1.65
-58.633,1.65
-58.617,4.583
-58.617,4.583
-58.617,4.583
-58.617,4.583
-58.617,4.583
-58.617,4.583
-58.617,4.583
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.083,4.533
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.383,7.517
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.23,7.67
-59.15,7.566
-59.15,7.566
-59.15,7.566
-59.15,7.566
-59.15,7.566
-58.683,4.683
-58.683,4.683
-58.683,4.683
-58.683,4.683
-59.493,5.166
-61.067,5.817
-61.067,5.817
-61.067,5.817
-61.067,5.817
-61.067,5.817
-61.1,5.8
-58.783,3.267
-58.783,3.267
-58.783,3.267
-58.783,3.267
-58.783,3.267
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-60.45,7.35
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.767,4.45
-58.767,4.45
-58.767,4.45
-58.767,4.45
-58.767,4.45
-58.767,4.45
-58.767,4.45
-58.767,4.45
-58.767,4.45
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-59.15,7.566
-59.15,7.566
-59.15,7.566
-58.87,4.38
-58.87,4.38
-58.85,4.333
-58.85,4.333
-58.85,4.333
-58.85,4.333
-58.85,4.333
-58.85,4.333
-58.85,4.333
-58.85,4.333
-58.85,4.333
-59.133,3.95
-59.133,3.95
-59.133,3.95
-59.3,3.75
-59.3,3.75
-59.3,3.75
-59.3,3.75
-59.716,3.266
-59.716,3.266
-59.716,3.266
-59.716,3.266
-59.716,3.266
-59.8,3.38
-59.8,3.38
-59.8,3.38
-59.8,3.38
-59.8,3.38
-59.8,3.38
-59.8,3.38
-59.8,3.38
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-57.3,5.167
-57.3,5.167
-57.3,5.167
-57.3,5.167
-57.3,5.167
-57.3,5.167
-57.3,5.167
-57.3,5.167
-57.3,5.167
-57.3,5.167
-57.3,5.167
-57.3,5.167
-60.65,6.05
-60.65,6.05
-60.65,6.05
-60.65,6.05
-58.85,4.67
-58.85,4.67
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.85,4.73
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-61.1,5.8
-57.3,5.167
-57.3,5.167
-57.3,5.167
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.367,5.383
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-58.683,4.683
-58.683,4.683
-58.683,4.683
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.85,4.67
-58.717,4.733
-58.717,4.733
-58.717,4.733
-58.717,4.733
-58.717,4.733
-58.717,4.733
-58.717,4.733
-58.85,4.367
-58.85,4.367
-58.85,4.367
-58.85,4.367
-58.85,4.367
-58.85,4.367
-58.85,4.367
-58.85,4.367
-58.85,4.367
-58.85,4.367
-61.067,5.817
-61.067,5.817
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-59.15,7.566
-59.15,7.566
-59.15,7.566
-59.15,7.566
-58.95,7.65
-58.95,7.65
-58.25,6.233
-58.25,6.233
-58.25,6.233
-58.25,6.233
-58.25,6.233
-58.7,4.67
-58.7,4.67
-58.7,4.67
-58.7,4.67
-58.7,4.67
-58.7,4.67
-58.7,4.67
-58.7,4.67
-58.7,4.67
-58.7,4.67
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-59.1,3.9166
-59.1,3.9166
-59.1,3.9166
-59.1,3.9166
-59.1,3.9166
-58.87,4.38
-58.87,4.38
-58.87,4.38
-58.87,4.38
-58.7,5.15
-58.7,5.15
-58.7,5.15
-58.22,6.5
-59.15,7.566
-59.15,7.566
-59.15,7.566
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-57.333,5.333
-59.526,2.824
-59.526,2.824
-59.526,2.824
-59.435,2.279
-59.526,2.824
-59.526,2.824
-59.526,2.824
-59.435,2.279
-59.526,2.824
-59.526,2.824
-59.476,2.486
-59.476,2.486
-59.435,2.279
-58.233,3.506
-58.233,3.506
-59.435,2.279
-59.476,2.486
-59.476,2.486
-59.476,2.486
-59.526,2.824
-59.476,2.486
-59.526,2.824
-59.526,2.824
-59.476,2.486
-59.476,2.486
-59.526,2.824
-59.476,2.486
-59.435,2.279
-59.526,2.824
-59.526,2.824
-59.435,2.279
-59.526,2.824
-59.435,2.279
-59.526,2.824
-59.435,2.279
-59.435,2.279
-59.476,2.486
-59.435,2.279
-59.435,2.279
-59.435,2.279
-58.817,4.33
-59.435,2.279
-59.526,2.824
-59.476,2.486
-59.526,2.824
-59.476,2.486
-59.435,2.279
-59.476,2.486
-59.476,2.486
-59.526,2.824
-59.435,2.279
-59.476,2.486
-59.476,2.486
-58.233,3.506
-59.476,2.486
-59.435,2.279
-59.526,2.824
-59.435,2.279
-59.476,2.486
-59.476,2.486
-59.476,2.486
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.909,4.25
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-88.5,18.1
-55.2,4.93
-55.2,4.93
-55.2,4.93
-55.2,4.93
-55.167,4.917
-55.167,4.933
-40.02,-19.014
-77.816,8.304
-51.968,-23.433
-51.968,-23.433
-78.398,8.922
-82.25,8.351
-75.48,9.22
-75.53,8.82
-75.53,8.82
-75.53,8.82
-75.53,8.82
-75.53,8.82
-75.53,8.82
-75.48,9.22
-75.48,9.22
-75.48,9.22
-75.48,9.22
-56.994,4.811
-57.178,4.661
-57.178,4.661
-56.933,4.542
-56.906,4.469
-56.933,4.542
-57.178,4.661
-57.178,4.661
-57.178,4.661
-56.994,4.811
-57.178,4.661
-56.867,4.486
-56.933,4.542
-56.933,4.542
-56.933,4.542
-57.178,4.661
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.781,4.853
-57.178,4.661
-56.994,4.811
-56.994,4.811
-56.781,4.853
-57.178,4.661
-57.161,4.614
-57.161,4.614
-57.161,4.614
-57.161,4.614
-56.933,4.542
-57.178,4.661
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.994,4.811
-57.178,4.661
-56.906,4.469
-57.178,4.661
-57.178,4.661
-56.906,4.469
-56.906,4.469
-56.906,4.469
-56.933,4.542
-56.933,4.542
-56.933,4.542
-56.933,4.542
-56.906,4.469
-56.906,4.469
-56.867,4.486
-56.867,4.486
-56.994,4.811
-56.994,4.811
-57.178,4.661
-56.994,4.811
-56.994,4.811
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.789,2.35429
-56.789,2.35429
-56.789,2.35429
-56.68,2.383
-56.68,2.383
-56.68,2.383
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.092,1.994
-56.092,1.994
-56.124,2.026
-56.124,2.026
-56.124,2.026
-56.124,2.026
-56.124,2.026
-56.124,2.026
-49.667,-22.383
-83.533,10.6
-82.75,8.833
-82.75,8.867
-82.75,8.867
-79.933,8.683
-82.75,8.867
-79.933,8.683
-79.933,8.683
-79.933,8.683
-83.53,10.6
-83.53,10.6
-83.53,10.6
-79.933,8.683
-83.53,10.6
-79.7,9.1
-82.75,8.833
-82.75,8.867
-79.75,9.15
-77.717,8
-82.75,8.833
-79.7,9.1
-79.7,9.1
-79.7,9.1
-79.7,9.1
-77.717,8
-77.717,8
-77.717,8
-55.183,4.95
-55.2,4.933
-55.183,4.95
-55.183,4.95
-57.057,4.476
-56.904,4.529
-57.042,4.478
-57.042,4.478
-56.904,4.529
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.904,4.529
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-56.904,4.529
-57.042,4.478
-57.042,4.478
-55.183,4.95
-57.042,4.478
-56.904,4.529
-56.904,4.529
-64.983,7.167
-64.983,7.167
-64.983,7.167
-64.983,7.167
-64.983,7.167
-67.417,6.05
-67.417,6.05
-67.417,6.05
-67.417,6.05
-67.417,6.05
-77.717,8
-82.75,8.833
-58.817,4.333
-58.717,4.633
-59.017,4.75
-58.717,4.633
-58.85,4.367
-88.5,18.1
-55.2,4.933
-55.2,4.933
-55.183,4.95
-56.788,2.17526
-56.607,2.289
-56.607,2.289
-56.19,3.848
-56.19,3.93
-56.19,3.93
-56.181,3.899
-56.181,3.899
-56.181,3.899
-82.587,9.357
-77.816,8.304
-82.75,8.833
-82.25,8.351
-79.727,9.131
-81.746,8.218
-82.587,9.357
-79.6,9.204
-82.413,9.299
-79.732,9.149
-82.25,8.351
-82.587,9.357
-82.587,9.357
-82.432,8.763
-82.271,9.396
-82.271,9.396
-82.271,9.396
-79.696,9.114
-79.732,9.149
-47.52,-23.47
-46.9,-23.49
-46.9,-22.8
-46.9,-22.8
-51.3,-22.1
-46.9,-22.8
-51.3,-22.1
-51.3,-22.1
-51.3,-22.1
-49.3,-22.81
-49.3,-22.81
-49.3,-22.81
-49.3,-22.81
-50.47,-21.18
-46.9,-22.8
-49.3,-22.81
-51.3,-22.1
-51.3,-22.1
-49.3,-22.81
-49.3,-22.81
-90,13.8
-90,13.8
-90,13.85
-90,13.85
-90,13.85
-90,13.8
-90,13.85
-90,13.85
-90,13.85
-89.733,17
-89.733,17
-89.833,14.95
-89.833,14.95
-89.833,14.95
-89.833,14.95
-90.1,18.333
-87.733,18.683
-90.117,18.383
-90.117,18.383
-90.117,18.383
-90.117,18.383
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.067,18.25
-90.067,18.25
-90.067,18.25
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-90.1,18.333
-89.333,19.167
-58.717,4.633
-58.85,4.73
-58.817,4.33
-58.8,4.333
-59.017,4.75
-59.017,4.75
-58.85,4.73
-58.517,4.283
-56.063,1.944
-49.667,-22.383
-49.667,-22.383
-49.667,-22.383
-90,13.85
-89.833,14.95
-89.333,18.917
-77.717,8
-57.057,4.476
-49.667,-22.383
-76.433,-0.683
-89.333,18.917
-76.333,-0.833
-76.4,-0.68
-76.77,-0.75
-76.333,-0.833
-76.333,-0.833
-76.35,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.45,-0.65
-76.45,-0.65
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.35,-0.833
-76.45,-0.65
-76.4,-0.8
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.35,-0.833
-59.017,4.75
-58.517,4.283
-58.85,4.367
-58.817,4.33
-58.767,4.45
-58.917,4.383
-58.767,4.45
-59.817,5.133
-58.233,3.506
-61.1,5.8
-59.017,4.75
-58.817,4.33
-58.717,4.733
-59.083,4.533
-61.1,5.8
-58.7,5.15
-58.7,5.15
-59.23,7.67
-61.1,5.8
-61.1,5.8
-58.767,1.367
-59.017,4.75
-59.083,4.533
-58.8,4.333
-58.8,4.333
-59.083,4.533
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-59.017,4.75
-59.017,4.75
-59.05,4.1
-59.05,4.1
-58.517,4.283
-58.7,5.15
-58.85,4.67
-58.8,4.333
-58.717,4.733
-58.917,4.383
-58.6848,4.6715
-58.5097,4.2845
-58.917,4.383
-58.17619,4.1872
-73.6501,-4.8992
-73.6501,-4.8992
-56.0921,1.9944
-55.6294,2.477
-54.8235,5.0946
-56.6,-25.07
-105.3,21.6
-104.367,19.767
-89.3,14.3
-87.3,13.2
-82.95,8.783
-67.55,-15.466
-67.55,-15.466
-71.269,-12.668
-71.4918,-13.0236
-97.355,16.203
-50.38,-9.67
-50.38,-9.67
-94.599,17.077
-94.599,17.077
-94.599,17.077
-39.983,-19.116
-39.983,-19.116
-65,-9.59
-40.4,-20.58
-50.191,-6.097
-35.05,-6.417
-45.3,-23.83
-43.128,-19.838
-47.69,-23.93
-57.574,-19.195
-57.574,-19.195
-57.574,-19.195
-57.574,-19.195
-42.567,-19.7
-44.3,-2.517
-57.574,-19.195
-42.5,-14.05
-50.19,-6.09
-50.57,-6.05
-50.19,-6.096
-39.983,-19.116
-65.017,-0.4
-65,-9.59
-39.202,-14.723
-39.202,-14.723
-42.567,-19.7
-44.16,-14.99
-42.567,-19.7
-34.83,-7.08
-34.83,-7.08
-34.83,-7.08
-50.9,1.5
-40.4,-20.5
-40.4,-20.5
-40.4,-20.5
-40.3,-19.8
-40.6,-19.88
-50.9,1.5
-50.9,1.5
-50.191,-6.097
-50.19,-6.096
-56.033,-1.567
-50.19,-6.096
-40.1,-18.98
-63.7166,-17.35
-67.1166,-14.8666
-68.4,-12.2
-63.36,-17.36
-63.36,-17.36
-60.75,-14.629
-60.75,-14.629
-67.34,-11.26
-67.3,-13.2
-67.1,-12.5
-67.928,-14.444
-68.4,-12.2
-67.34,-11.26
-67.34,-11.26
-67.34,-11.26
-96.43472,19.58916
-77.9819,8.4754
-39.98,-19.11
-57.178,4.661
-56.933,4.542
-57.178,4.661
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.0921,1.9944
-56.0921,1.9944
-77.717,8
-55.167,4.933
-55.167,4.917
-55.167,4.917
-55.167,4.917
-57.042,4.478
-56.904,4.529
-56.904,4.529
-55.167,4.917
-55.167,4.917
-76.333,0.833
-76.333,-0.833
-58.717,4.733
-59.017,4.75
-58.717,4.733
-59.017,4.75
-73.65011,-4.89927
-73.65011,-4.89927
-73.65011,-4.89927
-80.36327,-3.77493
-62.60633,17.16352
-57.042,4.478
-56.06337,1.9441
-54.51658,5.10357
-77.717,8
-62.217,16.733
-78.83,1.27
-75.983,-9.283
-61.274,10.633
-61.274,10.633
-52.923,5.275
-52.923,5.275
-52.923,5.275
-71.385417,-12.77165
-71.49185,-13.023617
-71.385417,-12.77165
-77.733,7.85
-77.733,7.85
-77.733,7.85
-77.733,7.85
-77.733,7.85
-77.733,7.85
-77.733,7.85
-68.8003,10.4031
-56,-2.1
-42.6,-19.7
-50.191,-6.097
-58.767,1.367
-58.85,4.73
-58.85,4.73
-58.85,4.367
-58.85,4.367
-76.45,-0.65
-76.45,-0.633
-76.35,-0.833
-76.4,-0.68
-59.817,5.133
-59.05,4.1
-56.933,4.542
-56.0921,1.9944
-55.2,4.933
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.583,6.483
-58.7,5.15
-58.663,5.033
-57.178,4.661
-56.063,1.944
-56.063,1.944
-56.063,1.944
-58.85,4.367
-58.85,4.367
-58.717,4.733
-58.817,4.33
-59.083,4.533
-59.083,4.533
-59.083,4.533
-58.617,4.583
-58.617,4.583
-58.717,4.633
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.717,4.633
-58.85,4.67
-61.1,5.8
-58.717,4.633
-87.5,20.3
-58.783,3.267
-58.817,3.183
-58.817,3.183
-58.817,3.183
-58.817,3.183
-58.817,3.183
-59.92,5.3
-58.517,4.283
-58.683,4.667
-58.85,4.333
-58.87,4.38
-57.3,5.167
-90.817,17.6
-90.983,18.8
-90.983,18.8
-55.2,4.93
-55.2,4.93
-49.667,-22.383
-49.667,-22.383
-49.667,-22.383
-76.47,-0.62
-76.45,-0.65
-58.7,5.15
-58.7,5.15
-58.7,5.15
-58.7,5.15
-58.7,5.15
-59.05,4.1
-58.683,4.667
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.917,4.383
-58.917,4.383
-58.683,4.667
-58.663,5.033
-58.663,5.033
-58.233,3.506
-58.233,3.506
-58.909,4.25
-58.909,4.25
-58.909,4.25
-56.19,3.848
-58.683,4.683
-59.817,5.133
-59.817,5.133
-59.817,5.117
-59.867,5.067
-59.867,5.067
-58.767,4.45
-58.767,4.45
-58.817,3.183
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.95,5.333
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-58.583,6.483
-58.583,6.483
-58.583,6.483
-59.716,3.266
-59.716,3.266
-59.23,7.67
-59.23,7.67
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-58.583,6.483
-57.367,5.383
-57.367,5.383
-58.517,4.283
-58.817,3.183
-59.92,5.33
-59.95,5.333
-58.717,4.733
-58.717,4.733
-57.367,5.383
-57.367,5.383
-57.367,5.383
-56.994,4.811
-57.161,4.614
-89.367,14.417
-89.367,14.417
-89.367,14.417
-89.367,14.417
-89.367,14.4
-89.367,14.417
-89.367,14.417
-89.367,14.417
-90,13.85
-90,13.85
-90,13.85
-90,13.85
-90,13.8
-90,13.8
-90,13.85
-89.367,14.4
-89.367,14.4
-90,13.85
-90,13.85
-90,13.85
-90,13.85
-90,13.85
-90,13.85
-90,13.85
-90,13.85
-83.53,10.6
-83.517,10.567
-83.53,10.6
-83.53,10.6
-83.517,10.567
-89.617,17.3
-89.617,17.2
-89.617,17.3
-89.617,17.2
-89.617,17.2
-89.333,16.3
-90.817,17.6
-89.617,17.3
-89.617,17.3
-89.617,17.2
-89.617,17.3
-89.617,17.3
-90.817,17.6
-90.817,17.6
-90.817,17.6
-89.617,17.2
-89.617,17.2
-89.733,17
-90.817,17.6
-90.817,17.6
-89.733,17
-89.733,17
-89.733,17
-89.733,17
-89.9833,15.5667
-90.667,15.1
-89.617,17.3
-87.5,20.3
-89.333,19.167
-89.333,19.167
-89.333,19.167
-89.333,19.167
-89.333,19.167
-89.3,20.1
-89.3,20.1
-87.733,18.683
-87.733,18.683
-87.733,18.683
-87.733,18.683
-88.183,19.133
-88.183,19.133
-87.733,18.683
-88.183,19.133
-88.183,19.133
-87.733,18.683
-88.183,19.133
-87.733,18.683
-88.183,19.133
-87.733,18.683
-88.183,19.133
-87.733,18.683
-88.183,19.133
-87.733,18.683
-87.733,18.683
-87.733,18.683
-86.917,20.85
-87.733,18.683
-87.733,18.683
-87.733,18.683
-87.733,18.683
-87.733,18.683
-92.117,15.517
-82.75,8.833
-82.75,8.867
-79.933,8.683
-79.933,8.683
-79.933,8.683
-79.933,8.683
-55.183,4.95
-57.042,4.478
-76.47,-0.62
-76.433,-0.683
-89.367,14.417
-89.367,14.417
-89.367,14.417
-56.904,4.529
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.48,5.18
-58.817,4.33
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.493,5.166
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.05,4.1
-59.05,4.1
-58.783,4.467
-59.716,3.266
-59.493,5.166
-58.22,6.5
-59.48,5.18
-59.48,5.18
-59.493,5.166
-59.493,5.166
-83.53,10.6
-83.53,10.6
-83.517,10.567
-76.333,-0.833
-76.45,-0.633
-76.217,-0.983
-76.4,-0.667
-76.35,-0.833
-76.433,-0.683
-76.433,-0.683
-76.333,-0.833
-76.45,-0.65
-76.45,-0.65
-76.4,-0.8
-76.382,-0.68
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.433,-0.683
-76.35,-0.833
-76.394856,-0.676491
-76.77,-0.75
-76.45,-0.65
-76.4,-0.68
-76.45,-0.65
-76.45,-0.65
-76.45,-0.633
-76.4,-0.667
-76.45,-0.65
-76.4,-0.68
-76.4,-0.68
-76.433,-0.783
-76.467,-0.667
-76.217,-0.983
-76.467,-0.667
-76.433,-0.683
-78.55,0.9
-78.55,0.9
-78.55,0.9
-78.55,0.9
-78.55,0.9
-78.55,0.9
-78.55,0.9
-78.55,0.9
-78.55,0.9
-58.767,4.45
-59.493,5.166
-59.435,2.279
-59.435,2.279
-59.435,2.279
-59.435,2.279
-59.435,2.279
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-59.083,4.533
-58.817,4.33
-58.817,4.33
-58.817,4.33
-58.8,4.333
-58.8,4.333
-58.817,4.33
-58.817,4.33
-58.817,4.33
-58.817,4.33
-60.65,6.05
-58.85,4.333
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.85,4.367
-59.526,2.824
-59.526,2.824
-59.435,2.279
-59.476,2.486
-59.526,2.824
-59.526,2.824
-59.476,2.486
-59.526,2.824
-59.476,2.486
-59.435,2.279
-59.435,2.279
-59.435,2.279
-59.476,2.486
-59.435,2.279
-59.435,2.279
-59.435,2.279
-59.476,2.486
-59.476,2.486
-59.476,2.486
-59.476,2.486
-59.476,2.486
-59.476,2.486
-59.476,2.486
-59.476,2.486
-59.435,2.279
-59.476,2.486
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
